2021-03-08 09:41:54.155  INFO 31564 --- [main] com.spf.SpringBootDemoApplication        : Starting SpringBootDemoApplication on DESKTOP-58RML1U with PID 31564 (E:\Myproject\Spring-boot-project\demo-portal\target\classes started by cui66 in E:\Myproject\Spring-boot-project)
2021-03-08 09:43:36.461  INFO 31564 --- [http-nio-8805-exec-273] com.spf.controller.StudentController     : ---扣减成功，剩余库存：52
2021-03-08 09:43:36.463  INFO 31564 --- [http-nio-8805-exec-331] com.spf.controller.StudentController     : ---扣减成功，剩余库存：51
2021-03-08 09:43:36.465  INFO 31564 --- [http-nio-8805-exec-266] com.spf.controller.StudentController     : ---扣减成功，剩余库存：50
2021-03-08 09:43:36.467  INFO 31564 --- [http-nio-8805-exec-278] com.spf.controller.StudentController     : ---扣减成功，剩余库存：49
2021-03-08 09:43:36.469  INFO 31564 --- [http-nio-8805-exec-362] com.spf.controller.StudentController     : ---扣减成功，剩余库存：48
2021-03-08 09:43:36.471  INFO 31564 --- [http-nio-8805-exec-350] com.spf.controller.StudentController     : ---扣减成功，剩余库存：47
2021-03-08 09:43:36.472  INFO 31564 --- [http-nio-8805-exec-235] com.spf.controller.StudentController     : ---扣减成功，剩余库存：46
2021-03-08 09:43:36.474  INFO 31564 --- [http-nio-8805-exec-324] com.spf.controller.StudentController     : ---扣减成功，剩余库存：45
2021-03-08 09:43:36.476  INFO 31564 --- [http-nio-8805-exec-300] com.spf.controller.StudentController     : ---扣减成功，剩余库存：44
2021-03-08 09:43:36.477  INFO 31564 --- [http-nio-8805-exec-241] com.spf.controller.StudentController     : ---扣减成功，剩余库存：43
2021-03-08 09:43:36.479  INFO 31564 --- [http-nio-8805-exec-307] com.spf.controller.StudentController     : ---扣减成功，剩余库存：42
2021-03-08 09:43:36.481  INFO 31564 --- [http-nio-8805-exec-254] com.spf.controller.StudentController     : ---扣减成功，剩余库存：41
2021-03-08 09:43:36.483  INFO 31564 --- [http-nio-8805-exec-361] com.spf.controller.StudentController     : ---扣减成功，剩余库存：40
2021-03-08 09:43:36.485  INFO 31564 --- [http-nio-8805-exec-319] com.spf.controller.StudentController     : ---扣减成功，剩余库存：39
2021-03-08 09:43:36.488  INFO 31564 --- [http-nio-8805-exec-326] com.spf.controller.StudentController     : ---扣减成功，剩余库存：38
2021-03-08 09:43:36.490  INFO 31564 --- [http-nio-8805-exec-349] com.spf.controller.StudentController     : ---扣减成功，剩余库存：37
